ticker,horizon,price,cost,W,L,req
5211.KL,5,4.96999979019165,0.6612072519547206,3.3415180616048183,2.558053318705062,0.5456770268776184
5225.KL,5,7.989999771118164,0.5851564491421825,1.551627187003552,1.3337951323177848,0.6650505087627216
5246.KL,5,6.869999885559082,0.6055604099938963,2.377207091045137,1.822299817411135,0.5781298329373404
5258.KL,5,2.119999885559082,0.931698138670551,1.9487325757643976,1.6518981056435023,0.7175399181189639
5285.KL,5,6.400000095367432,0.6162499976716936,2.1406201783227394,1.6839315985798522,0.6014251421938925
5296.KL,5,1.3300000429153442,1.2118796749870864,3.398469060881912,3.0779198220809887,0.6623752178244001
5347.KL,5,13.68000030517578,0.6061988271479283,1.7320222872229512,1.4990314991201827,0.6515615231063003
5398.KL,5,4.670000076293945,0.6741327588143398,3.0897148136173196,2.8333004544480276,0.5921702130624443
5681.KL,5,20.3799991607666,0.5581354309302518,2.522083559763791,2.66393596530926,0.6212995112458866
5819.KL,5,23.8799991607666,0.5437520967457101,1.3317606366844101,1.3441426316159337,0.7055168065027926
6012.KL,5,3.569999933242798,0.7401120500558815,2.08340402919254,2.048054010274837,0.6748624901174516
6033.KL,5,17.6200008392334,0.5735073725732589,1.243506132674535,1.2607359926692507,0.7324544806108564
6742.KL,5,5.75,0.6339130434782609,5.94731253230991,4.295460619131856,0.4812538157126189
6888.KL,5,1.7699999809265137,1.0249717575005544,3.146407359066942,3.0554163178689127,0.6579335833980807
6947.KL,5,2.7100000381469727,0.8290036848426666,2.1583971744195503,2.2901209293173492,0.7011603732802278
7084.KL,5,3.829999923706055,0.7210966109451934,1.7473099720932552,1.7407953341559674,0.7057963361055879
7160.KL,5,5.090000152587891,0.6564636483343864,4.976314370797772,4.285370311508993,0.5335782991278148
7277.KL,5,2.009999990463257,0.957512440171467,3.62996189996905,3.463129341956712,0.6232320481088274
7293.KL,5,2.069999933242798,0.9430918030192547,2.7021713198932296,2.4561878584973593,0.658984677871383
8869.KL,5,7.96999979019165,0.5854705177320906,2.6079365346174272,2.377390643498239,0.5943162916641751
0128.KL,10,4.949999809265137,0.6620202098045044,4.360791354999262,3.8478136290966414,0.5494031991597729
0138.KL,10,0.2399999946355819,2.543333379899464,4.139761741038937,4.304842665915843,0.8109528541295917
0166.KL,10,2.609999895095825,0.84314177785179,6.3267505501092405,6.248068231611444,0.5639214475019976
0208.KL,10,2.549999952316284,0.852156870078234,7.766429315786722,5.624547532739904,0.48366183259668266
1023.KL,10,7.989999771118164,0.5851564491421825,2.7323551336539804,2.7497646741300428,0.6083269319537662
1066.KL,10,8.3100004196167,0.5803369373651759,2.100041450338028,1.6072752370978642,0.5900796610866466
1082.KL,10,18.979999542236328,0.5653740805182521,2.2498201267425824,1.8954455601278712,0.5936458182741877
1155.KL,10,10.579999923706056,0.6490359181873626,1.7370913224106586,1.5319338598449375,0.6671621221735134
1295.KL,10,5.0,0.66,2.2732291210170823,2.0756728247324405,0.6290490930489245
2445.KL,10,22.3799991607666,0.5493655082662431,2.423098655417339,2.826177853078095,0.6430492575274622
2488.KL,10,5.039999961853027,0.6584126999144532,2.8977595830197007,2.6337403785262703,0.5951646210480342
3182.KL,10,2.039999961853028,0.9501960875977923,4.030252048255457,3.7051052285810617,0.6018211117564184
3336.KL,10,2.940000057220459,0.800136047801789,5.691285477815156,4.911771447400822,0.5387038413062433
3816.KL,10,7.769999980926514,0.5887001290160566,2.1649666122526363,2.046750734474425,0.6257425763717261
4065.KL,10,9.960000038146973,0.560401606041163,3.460399001597022,3.367007128703656,0.5752417037730633
4197.KL,10,2.5999999046325684,0.8446153987229934,4.3247182170507905,3.68871644524104,0.5657164543059376
4677.KL,10,2.400000095367432,0.8766666501098215,9.19094236338667,6.769368646408152,0.4790655577968131
4715.KL,10,1.6299999952316284,1.07349693431005,3.492690057949039,3.5637815256032512,0.65716674473999
4863.KL,10,7.779999732971191,0.5885347087818085,2.4367072878396567,2.0005489731974575,0.5834875269011672
5031.KL,10,6.0,0.6266666666666667,2.5372719586090984,1.9128844303144894,0.5706655845403732
5168.KL,10,0.9549999833106996,0.983560218573669,7.817115901052141,6.993602708276968,0.5386074192123204
5176.KL,10,2.0799999237060547,0.9407692484037419,2.9252566489165632,2.4184714365325233,0.6286324137793315
5183.KL,10,4.300000190734863,0.6925581292193156,7.004633461985733,5.302992336375297,0.4871411077831942
5211.KL,10,4.96999979019165,0.6612072519547206,4.876175507256063,3.082325399606918,0.47038163284412254
5225.KL,10,7.989999771118164,0.5851564491421825,2.2667781378646445,1.6421776263205192,0.5698028347800957
5246.KL,10,6.869999885559082,0.6055604099938963,3.349479330011059,2.5693799011975447,0.5364108499912968
5258.KL,10,2.119999885559082,0.931698138670551,2.5139356319353436,2.154965840601338,0.6611113979226595
5285.KL,10,6.400000095367432,0.6162499976716936,2.7089382087229597,2.218626035177456,0.5753098067383495
5296.KL,10,1.3300000429153442,1.2118796749870864,4.934696182764973,4.290484463143519,0.5964505573742871
5347.KL,10,13.68000030517578,0.6061988271479283,2.4590620803319907,1.9244561676269272,0.5773113858835185
5398.KL,10,4.670000076293945,0.6741327588143398,4.439520237050717,4.147107820863562,0.5614824058012124
5681.KL,10,20.3799991607666,0.5581354309302518,3.5783375639406514,3.504859093340539,0.5736102950204305
5819.KL,10,23.8799991607666,0.5437520967457101,1.9768159855159388,1.710970941819954,0.6114027418049628
6012.KL,10,3.569999933242798,0.7401120500558815,2.7581815013527176,2.6317438198389747,0.6255848957011805
6033.KL,10,17.6200008392334,0.5735073725732589,1.6665672657135226,1.6557721935711285,0.6709969265525878
6742.KL,10,5.75,0.6339130434782609,8.761720758624069,6.235164003051108,0.4580335953559786
6888.KL,10,1.7699999809265137,1.0249717575005544,4.3957351548496035,3.9294314232032495,0.5951115973781
6947.KL,10,2.7100000381469727,0.8290036848426666,2.638162878163426,2.964280055058807,0.677076729761489
7084.KL,10,3.829999923706055,0.7210966109451934,2.3564722610537254,2.293919903559933,0.6483359699096701
7160.KL,10,5.090000152587891,0.6564636483343864,7.18586402270161,5.526776767928814,0.4863852065119644
7277.KL,10,2.009999990463257,0.957512440171467,4.989636975321328,4.7547443199896335,0.5862103079761322
7293.KL,10,2.069999933242798,0.9430918030192547,3.5771591680301222,3.378639662945439,0.621313463914333
8869.KL,10,7.96999979019165,0.5854705177320906,3.570676896256941,3.1268967703760637,0.5542853983977798
0128.KL,20,4.949999809265137,0.6620202098045044,5.998112421268515,5.5658657203032575,0.5385591233278887
0138.KL,20,0.2399999946355819,2.543333379899464,5.8678589556613225,5.016202904521824,0.6945510216251273
0166.KL,20,2.609999895095825,0.84314177785179,9.503356916746911,8.715189293561767,0.5246483973570363
0208.KL,20,2.549999952316284,0.852156870078234,10.142549113537466,8.209925483551004,0.49377986089499304
1023.KL,20,7.989999771118164,0.5851564491421825,4.22758541016091,3.348316609648106,0.5192085442110099
1066.KL,20,8.3100004196167,0.5803369373651759,3.2513719890448334,2.076648390183102,0.4986815249256409
1082.KL,20,18.979999542236328,0.5653740805182521,3.5922398524284227,2.698621384632006,0.5188471565580814
1155.KL,20,10.579999923706056,0.6490359181873626,2.8235717107894667,1.948275421557198,0.5442989407892608
1295.KL,20,5.0,0.66,3.4924179268095368,2.280004158909021,0.5093189852112219
2445.KL,20,22.3799991607666,0.5493655082662431,3.411134645233413,3.440461841824697,0.5823208295507876
2488.KL,20,5.039999961853027,0.6584126999144532,4.049405519266725,3.829538614752034,0.5696132931427892
3182.KL,20,2.039999961853028,0.9501960875977923,5.1226471010193775,5.117590921802893,0.5925435518078287
3336.KL,20,2.940000057220459,0.800136047801789,9.432450446754544,7.198086957659537,0.48093593195241163
